video_name,true_label,predicted_label,confidence,prob_negative,prob_neutral,prob_positive,caption,audio_generated,duration
32100.mp4,Negative,Positive,0.931144319807318,0.0061854773580622,0.0626702028346197,0.931144319807318,Wow! That watch costs three thousand dollars!,True,3.52
24363254.mp4,Positive,Neutral,0.579247605927513,0.0031277643709335,0.579247605927513,0.4176246297015535,The growth of signing went in one direction; the growth of speaking went in another.,True,9.266666666666667
24480520.mp4,Negative,Neutral,0.5351604523213779,0.0106974981116073,0.5351604523213779,0.4541420495670148,"Deaf people made progress with the growth of signing.  The progress could have been greater, but it wasn't permitted.",True,12.84
29052074.mp4,Negative,Negative,0.6862216336176734,0.6862216336176734,0.2402467450179755,0.0735316213643509,"Often because judgments come from the audio-oral perspective, the sensory politics results in judgments of broken sounds and harsh noises, This needs to be improved.",True,14.2
64778101.mp4,Positive,Positive,0.9390961004496252,0.0081077324702134,0.0527961670801614,0.9390961004496252,"When on the phone the person may perceive who they're talking to as being tall, smart, good looking and nice. They agree to meet the person the next day near the train and hang up",True,13.88
65086412.mp4,Negative,Positive,0.9597017415096408,0.0101622993096616,0.0301359591806976,0.9597017415096408,John's voice was a good match to the character he played. His character in the movie was that of a swashbuckler.,True,12.053333333333333
65174582.mp4,Negative,Neutral,0.5993537761676487,0.0047168163486048,0.5993537761676487,0.3959294074837464,"People who watch silent films can't hear it but can imagine a strong, heavy baritone voice from that swashbuckler character.",True,14.76
66058307.mp4,Negative,Negative,0.6196132124524991,0.6196132124524991,0.3156359499189016,0.0647508376285991,"and even worse, whose is the voice that you're associating with a persona.",True,10.893333333333333
31660612.mp4,Negative,Negative,0.6681849151233079,0.6681849151233079,0.2604357341330464,0.0713793507436457,Mother is now ill.,True,5.586666666666667
31660216.mp4,Negative,Negative,0.6912094468095671,0.6912094468095671,0.234567689979993,0.0742228632104399,Bad weather is coming to Boston now.,True,10.733333333333333
31659327.mp4,Positive,Positive,0.970123119863484,0.0098143141087141,0.0200625660278018,0.970123119863484,I love fireworks.,True,7.933333333333334
31658341.mp4,Negative,Neutral,0.6834686881172053,0.0777009384310299,0.6834686881172053,0.2388303734517647,My friend crashed the party last night.,True,4.066666666666666
31657848.mp4,Negative,Negative,0.6380657952690593,0.6380657952690593,0.3048492530392154,0.0570849516917251,Is Mother sick?,True,4.506666666666667
31657650.mp4,Positive,Positive,0.967481939493641,0.0129219529733708,0.0195961075329881,0.967481939493641,"Your aunt makes the best blueberry pie, right?",True,12.453333333333333
31657453.mp4,Negative,Negative,0.6897811047133835,0.6897811047133835,0.2399511889341382,0.0702677063524782,Is there bad weather in Boston now?,True,7.426666666666667
31656468.mp4,Positive,Positive,0.9597056246875606,0.010115555110604,0.0301788202018353,0.9597056246875606,Striped shirts are cool because they look good on me.,True,11.44
31655777.mp4,Positive,Neutral,0.7356733653495412,0.0317391508693796,0.7356733653495412,0.232587483781079,Is it fine if my friend crashes the party?,True,5.466666666666667
31655778.mp4,Positive,Positive,0.9467649508639308,0.0061541476676108,0.0470809014684583,0.9467649508639308,Bob sent his wife a love letter because it is their wedding anniversary soon.,True,4.96
31655481.mp4,Positive,Positive,0.9661825254020492,0.0089596409255454,0.0248578336724054,0.9661825254020492,Bob loves reading books because he likes using his imagination.,True,10.213333333333333
31655186.mp4,Negative,Negative,0.6563461978076008,0.6563461978076008,0.2741005977450681,0.0695532044473311,I have to pay double the rent because I missed the last one.,True,9.773333333333333
31655087.mp4,Negative,Negative,0.6921038777661902,0.6921038777661902,0.227490087661361,0.0804060345724487,Bad weather is in Boston because the ocean is near.,True,8.973333333333333
31655088.mp4,Positive,Positive,0.9668310009760276,0.0125616956529286,0.0206073033710436,0.9668310009760276,My family vacations every year in Florida because they love the sun.,True,11.24
36918922.mp4,Positive,Positive,0.9713747854430528,0.0147567304212676,0.0138684841356794,0.9713747854430528,I bought a gift for my mom. She will love it!,True,12.44
1470684.mp4,Negative,Positive,0.9045686086873692,0.0079824149382701,0.0874489763743604,0.9045686086873692,The cat the neighbors found is really hungry. Wow.,True,7.013333333333334
35420258.mp4,Negative,Neutral,0.6189407428278315,0.3182961561553253,0.6189407428278315,0.0627631010168433,"A student went on a quiz TV show, but he didn`t win.",True,12.533333333333333
79664536.mp4,Negative,Negative,0.6890757759117734,0.6890757759117734,0.2350392161363044,0.0758850079519221,Jim assaulted a man and now the man is threatening to sue Jim.,True,6.8133333333333335
69413690.mp4,Negative,Negative,0.6997446165147081,0.6997446165147081,0.2303335801812673,0.0699218033040245,Last night I rented an awful movie.,True,5.12
5989857.mp4,Positive,Positive,0.9719892074037116,0.0108020764771168,0.0172087161191715,0.9719892074037116,I read the article written for the Boston Globe. I think it was great!,True,10.373333333333333
