video_name,caption,emotion
-8AYi1n0UWo_8-8-rgb_front,"""You can never take it back.""",Neutral
-8AYi1n0UWo_9-8-rgb_front,So once the words are out there they are out there.,Neutral
-8EJ9aomFAc_4-8-rgb_front,So think about what you're going to say before you say it.,Neutral
-8EJ9aomFAc_5-8-rgb_front,"If someone is attacking you or something is coming at you, it?s harder to not jump on that and act very quickly and tell somebody how terrible they are or what a jerk they are or whatever it is.",Negative
-8EJ9aomFAc_6-8-rgb_front,"But try to stop, think about it so that the words that you say are not hurtful and more critical and negative and don't exacerbate the whole situation.",Negative
-8EJ9aomFAc_7-8-rgb_front,Hi this is Nigel with Blue Griffin Handyman and today we are going to talk about how to get rid of the paint smell in your house.,Neutral
-8EJ9aomFAc_8-8-rgb_front,"The first thing to do, the best thing to do is to avoid the fumes altogether.",Positive
-8L6L9fFWK8_0-8-rgb_front,Many paints these days come with a low VOC or a no VOC mixture and it will tell you on the back of the can like this one here says VOC at 132 grams per liter.,Neutral
-8L6L9fFWK8_1-8-rgb_front,"Now VOC stands for volatile organic compounds and that is what is causing the fumes in your house so what you want to do if you have to use some of these paints with VOC in them the best thing to do is to open the windows, all the windows in the house and put a fan on one end of the house so you can draw all the fumes out of the house and try to go to the park for the day or something and get out of the house so you don't have the smell those nasty vapors.",Positive
-8L6L9fFWK8_2-8-rgb_front,When you are using those type of paints with VOC in them definitely use some kind of breathing protection that will filter out those kinds of fumes.,Positive
-8L6L9fFWK8_3-8-rgb_front,They are not good for you.,Negative
-8L6L9fFWK8_4-8-rgb_front,So that is how to get the paint smell out of your house.,Neutral
-8L6L9fFWK8_5-8-rgb_front,"Hi, I'm James from Reptile Rescue Service in Salt Lake City, Utah.",Positive
-8L6L9fFWK8_6-8-rgb_front,"If your turtle won't eat, that's the topic of this one, this discussion here.",Neutral
-8L6L9fFWK8_7-8-rgb_front,"So if you have one that has this disease, you need to keep 'em separate.",Neutral
-8L6L9fFWK8_8-8-rgb_front,"This will affect 'em on eating, and also they will be lazy and want to sleep a lot.",Neutral
-8L6L9fFWK8_9-8-rgb_front,There could be a couple of variances of this one.,Neutral
-8XxBfXAzyo_1-8-rgb_front,"Could be, if it's a wild caught turtle, land turtle or tortoise, a lot of time they sense in they sense in the wintertime, it's time to hibernate.",Neutral
-8XxBfXAzyo_10-8-rgb_front,"At this time they'll quit eating, because if they have food in their belly when they go into hibernation, it can be fatal.",Negative
-8XxBfXAzyo_11-8-rgb_front,"It'll actually ferment or rot, and can cause fatality to the turtle or tortoise.",Negative
-8XxBfXAzyo_12-8-rgb_front,"Another sign of this could be if they have an upper respiratory infection, which is like a form of pneumonia to us humans.",Positive
-8XxBfXAzyo_13-8-rgb_front,It makes them weak and sick.,Negative
-8XxBfXAzyo_14-8-rgb_front,"If it's a Russian tortoise, a lot of these carry herpes disease.",Neutral
-8XxBfXAzyo_15-8-rgb_front,"This is not contagious to humans, but it is to other tortoises.",Neutral
-8XxBfXAzyo_16-8-rgb_front,"The kids can add glitter to it, stickers, it's really easy to do and it's great if they are having a tea party with their friends.",Positive
-8XxBfXAzyo_17-8-rgb_front,You can get rid of all of that old wrapping paper.,Neutral
-8XxBfXAzyo_18-8-rgb_front,"And again, it's a great recyclable craft if you have birthday party paper from a child's birthday.",Positive
-8XxBfXAzyo_19-8-rgb_front,"Pool it all together, make a bunch of hats and let the kids run around and really have a good time with them.",Positive
-8XxBfXAzyo_2-8-rgb_front,And I will go ahead and just place my hat on and say thank you.,Positive
-8XxBfXAzyo_3-8-rgb_front,Hi.,Neutral
-8XxBfXAzyo_4-8-rgb_front,In this segment we're going to talk about consecutive rolls.,Neutral
-8XxBfXAzyo_5-8-rgb_front,"And what that means is doing a roll, and a roll, and a roll, and a roll, without stopping, without breaking any of the, any of the motion.",Neutral
-8XxBfXAzyo_6-8-rgb_front,"And the trick of that is, is right when the Frisbee comes to your second hand, is to push it up, right in the right angle, so it comes back to your other hand.",Positive
-8XxBfXAzyo_7-8-rgb_front,"And it's again, it's the using your legs and using your arms.",Neutral
-8XxBfXAzyo_8-8-rgb_front,"But the last part is the critical part, to have it come here, so it sets up for your next roll.",Negative
-8XxBfXAzyo_9-8-rgb_front,"An example of consecutive rolls: here, here, here, here, here, here, here, here, here, here.",Neutral
-8j9K3T5lkw_0-8-rgb_front,"Now if you noticed, every time that it came around to this arm, I was pushing it up, so it was almost right in the right spot for my next roll.",Neutral
-8j9K3T5lkw_1-8-rgb_front,I didn't have to run around.,Neutral
-8j9K3T5lkw_3-8-rgb_front,"So the whole key is, is that right at the end and that push to make sure that it's set for the next roll.",Neutral
-8j9K3T5lkw_4-8-rgb_front,"Now, chameleons--one of the characteristics of chameleons is their amazing ability to change color.",Positive
-8j9K3T5lkw_5-8-rgb_front,"So, as far as color changing goes, she also--many chameleons go through a breeding stage.",Neutral
-8j9K3T5lkw_6-8-rgb_front,"In the Veiled Chameleons, in males, it's called the sunburst phase.",Neutral
-8j9K3T5lkw_7-8-rgb_front,"They turn to bright colors, multi-colors, usually very bright, very eye-catching.",Positive
-8j9K3T5lkw_8-8-rgb_front,The females turn a--sometimes an orangish or brownish color during breeding season but many females will not display a very obvious change of color during breeding at all.,Neutral
-8smPvP08mU_10-8-rgb_front,A hungry chameleon will often have--will often be trying to blend in with its environment.,Neutral
-8smPvP08mU_11-8-rgb_front,This is when they tend to do that not only for hiding but for making sure that their prey doesn't see him.,Positive
-8smPvP08mU_12-8-rgb_front,"Now, it's not just for hiding from enemies, they want to make sure that their prey is not aware of their presence either.",Neutral
-8smPvP08mU_9-8-rgb_front,"Now, an angry chameleon such as her--she's displaying right now.",Negative
-8tIt1vEinQ_0-8-rgb_front,What she's displaying is the angry colors.,Negative
-8tIt1vEinQ_1-8-rgb_front,She's trying to make sure that I know that I'm not welcome in her cage.,Neutral
-8tIt1vEinQ_10-8-rgb_front,It's often thought that chameleons blend in with their environment but this is not the only reason they change color.,Neutral
-8tIt1vEinQ_11-8-rgb_front,"They do change colors with their environment to blend in such as browns for climbing on the trees, the greens for matching the leaves and they also turn colors when--according to their mood.",Neutral
-8tIt1vEinQ_12-8-rgb_front,"When they're angry, they tend to get--the Veiled Chameleons tend to get the black stripes with the white spots and the green in between.",Negative
-8tIt1vEinQ_13-8-rgb_front,And the sleeping chameleon will turn a bright lime green color with no spots.,Neutral
-8tIt1vEinQ_14-8-rgb_front,"Now, if she's cold, she's gonna--her whole body is going to turn more of a black color.",Neutral
-8tIt1vEinQ_15-8-rgb_front,"This is--because the dark colors absorb more heat and if she's cool, she's going to go sit under her basking light, turn a darker color and absorb as much heat as she can.",Neutral
-8tIt1vEinQ_16-8-rgb_front,"Now, when she is warm, when she's too warm, she's going to turn a lighter green color, sometimes a white color because this is when she wants to expel as much heat as she can.",Neutral
-8tIt1vEinQ_17-8-rgb_front,"This doesn't happen very often because of the fact that she likes the higher temperatures and where we live, we don't get too many high temperatures indoors.",Positive
-8tIt1vEinQ_18-8-rgb_front,DR. CHRIS MANGO: Hi.,Neutral
-8tIt1vEinQ_19-8-rgb_front,"This is Dr. Chris Mango, here in New York City.",Neutral
-8tIt1vEinQ_2-8-rgb_front,The next muscle we're going to be taking a look at is the latissimus dorsi.,Neutral
-8tIt1vEinQ_20-8-rgb_front,"This is another common muscle that you might not know the name for, but everybody knows that they work under lats when they go to the gym.",Neutral
-8tIt1vEinQ_21-8-rgb_front,"Now, this can also cause a lot of pain in the side here, but it can also go into the arm a little bit.",Neutral
-8tIt1vEinQ_22-8-rgb_front,Let's take a look.,Neutral
-8tIt1vEinQ_23-8-rgb_front,"Okay, so the latissimus dorsi connects along the iliac crest, up along the thoracic spine here, and then up into the shoulder and down.",Neutral
-8tIt1vEinQ_24-8-rgb_front,"Now, the muscles through this area, you can find trigger points through here and here, and that can cause pain that can come all in the side of the spine and down into the arm.",Negative
-8tIt1vEinQ_25-8-rgb_front,"And you may not realize it, it may look okay, but there'll be something that's just off.",Neutral
-8tIt1vEinQ_3-8-rgb_front,"When you master getting the exact curves right, which is pretty easy, above the waist curve it down, below the waist, curve it up.",Positive
-8tIt1vEinQ_4-8-rgb_front,Everything falls into place after that.,Neutral
-8tIt1vEinQ_5-8-rgb_front,"But, same thing with hems and everything, your outfit will be completely wrong if you have the curve going the wrong way.",Negative
-8tIt1vEinQ_6-8-rgb_front,"Right now I'm going to show you that, colors, I want to say cripple some people.",Neutral
-8tIt1vEinQ_7-8-rgb_front,They get a mind set that they have to use the same colors over and over and over and over again.,Neutral
-8tIt1vEinQ_8-8-rgb_front,Okay.,Neutral
-8tIt1vEinQ_9-8-rgb_front,What colors do you think going to look good with it?,Positive
-8uwu59w8QE_0-8-rgb_front,"I don't know, let's try some yellow.",Neutral
-8uwu59w8QE_10-8-rgb_front,Just butt it up right next to it.,Neutral
-8uwu59w8QE_11-8-rgb_front,Yeah sure they look good together.,Positive
-8uwu59w8QE_12-8-rgb_front,You know brown and green and blue are going to look good together because they're earth tones.,Positive
-8uwu59w8QE_13-8-rgb_front,What about pink?,Neutral
-8uwu59w8QE_14-8-rgb_front,Does pink look good with brown?,Positive
-8uwu59w8QE_15-8-rgb_front,Yes it does.,Positive
-8uwu59w8QE_2-8-rgb_front,It looks very good with brown.,Positive
-8uwu59w8QE_3-8-rgb_front,"What you should do is when you're practicing, if you've got multiple colors like I do here, I have a tee shirt rack that's got 28, 29 colors on it.",Positive
-8uwu59w8QE_4-8-rgb_front,"You just got to remember that, don't be afraid to put colors together.",Neutral
-8uwu59w8QE_5-8-rgb_front,"One thing my father taught me was, if you've got colors that are opposite of the color wheel, and that means if it's a cold color or a hot color meaning red or blue.",Neutral
-8uwu59w8QE_6-8-rgb_front,If you put them together they're going to vibrate against each other and they're going to get your attention and that's the whole point of putting them together is to get your attention.,Neutral
-8uwu59w8QE_7-8-rgb_front,So don't be afraid to put colors together.,Neutral
-8uwu59w8QE_8-8-rgb_front,"Pink and brown, do something cool with the brown letters with a pink background and it'll look nice.",Positive
-8uwu59w8QE_9-8-rgb_front,Thank you.,Positive
-916rCqIrfY_0-5-rgb_front,And you'll see that I have multiple air brushes.,Neutral
-916rCqIrfY_1-5-rgb_front,At one time I had an air brush on every color.,Neutral
-916rCqIrfY_10-5-rgb_front,And it just increases speed and efficiency whenever you're painting something.,Positive
-916rCqIrfY_11-5-rgb_front,"Just take a color, say I've got brown.",Neutral
-916rCqIrfY_12-5-rgb_front,Just find out what colors look good together with it.,Positive
-916rCqIrfY_13-5-rgb_front,I just draw a line of it.,Neutral
-916rCqIrfY_14-5-rgb_front,Right in the middle.,Neutral
-916rCqIrfY_15-5-rgb_front,Hi!,Neutral
-916rCqIrfY_16_17_18-5-rgb_front,"I recommend strongly that original core that we talked about a long time ago have one person who is going to be the coordinator for vending, ideally you will have a vendor coordinator and someone also to handle food who may be with food booth or may understand industry.",Positive
-916rCqIrfY_19-5-rgb_front,It is a very specialized area and you can get yourself into all certain types of hassles if you don't do it right.,Neutral
-916rCqIrfY_2-5-rgb_front,I suggest you getting a vending coordinator.,Neutral
-916rCqIrfY_20-5-rgb_front,One for food and one for non-food vending and work with the vendors the best that they can.,Positive
-916rCqIrfY_3-5-rgb_front,In the next segment we are going to talk about another money issue which is sponsorship.,Neutral
-916rCqIrfY_4-5-rgb_front,Stay with me.,Neutral
-916rCqIrfY_5-5-rgb_front,"In this segment, I am going to touch on vending.",Neutral
-916rCqIrfY_6-5-rgb_front,How to work with vendors and what they are all about.,Neutral
-916rCqIrfY_7-5-rgb_front,"When you go to a festival, you will also often see vendors.",Positive
-916rCqIrfY_8-5-rgb_front,"You will see food vendors, non-food vendors, craft and arts and so on.",Neutral
-916rCqIrfY_9-5-rgb_front,"As a producer of the event, you need to look at it also as one of your income producers.",Neutral
-96cWDhR4hc_0-5-rgb_front,"If you realize that each of those vendors might be paying say a $100 and if you have ten of those vendors that is a $1,000 that your festival has already to work with.",Positive
-96cWDhR4hc_1-5-rgb_front,How many you have will also depend upon your budget and your site and what you can fit in but you need to think in terms of food and non-food vendors being an intricate part of your event.,Positive
-96cWDhR4hc_10-5-rgb_front,"Food vendors are a whole scene onto themselves because of the complications, health requirements, heating requirements and cooling requirements and the need for power that they bring into your festival.",Positive
-96cWDhR4hc_11-5-rgb_front,"Admittedly, my kicks aren't the most fancy or flashy in the world.",Neutral
-96cWDhR4hc_2-5-rgb_front,I don't kick people in the head standing up.,Neutral
-96cWDhR4hc_3-5-rgb_front,"(demo) I could have an attacker dealing with me over on this side, and I may have to kick him to stop him from grabbing while I deal with this other attacker.",Negative
-96cWDhR4hc_4-5-rgb_front,"What I might want to do, instead of kicking the body like I said, here, (demo) is come in and kick the leg out.",Positive
-96cWDhR4hc_5-5-rgb_front,You can have a lot of good effects kicking someone's knee out just like this.,Positive
-96cWDhR4hc_6-5-rgb_front,"(demo) If you're to the side of the person, (demo) kick out the inside of the leg.",Neutral
-96cWDhR4hc_7-5-rgb_front,"Or, you can kick out the outside of the leg (demo) just like this.",Positive
-96cWDhR4hc_8-5-rgb_front,"Now, I'm doing that really easy because you can damage the person's knee.",Neutral
-96cWDhR4hc_9-5-rgb_front,"But you'll see the way the leg folds (demo) just by kicking on the outside. Switch your feet. Or, the inside (demo) just like that.",Positive
-98tdkCF-sY_5-5-rgb_front,"Again, be very careful of practicing these kicks because you can roll the knee out and twist the ankle and the knee at the same time.",Neutral
-98tdkCF-sY_6-5-rgb_front,"If I'm going to kick him in the head, I'm going to knock him down to the ground first, and then I'll kick him in the head where I don't have to stretch that far.",Neutral
-98tdkCF-sY_7-5-rgb_front,"But, I think it's a great way to kick, bring it up, out, (demo) just like this.",Positive
-98tdkCF-sY_8-5-rgb_front,A side kick is a good technique.,Positive
-98tdkCF-sY_9-5-rgb_front,"A side kick, basically the way I do it, is I stand sideways to my partner, I'm going to take a step in, cross, kick up and out.",Neutral
-9D6kP1TgbY_0-8-rgb_front,"When I kick, I'm kicking with the outside edge of my foot, here, (demo) and then back.",Neutral
-9D6kP1TgbY_1-8-rgb_front,"One, two.",Neutral
-9D6kP1TgbY_10-8-rgb_front,"(demo) One, two, three, four.",Neutral
-9D6kP1TgbY_11-8-rgb_front,"(demo) My target, of course, will be anywhere on the body.",Neutral
-9D6kP1TgbY_12-8-rgb_front,"I prefer to kick in the legs, but for this example, I'm going to kick in the body (demo) just like this.",Positive
-9D6kP1TgbY_13-8-rgb_front,I'm using a heavy duty stapler and you want to make sure you test out your stapler on a scrap piece of wood to make sure that you know where the placement of the stapler is going to be because we're on a very narrow strip here and we don't want to miss our mark when we put our stapler in.,Positive
-9D6kP1TgbY_14-8-rgb_front,"Now with these heavy duty staplers, you want to place it and put your hand right here to give downward pressure right here because if you don't the stapler tends to want to jump up and the staple won't go in properly.",Positive
-9D6kP1TgbY_15-8-rgb_front,"Just color up those staples, it makes a big difference.",Neutral
-9D6kP1TgbY_16-8-rgb_front,You don't notice them as much.,Neutral
-9D6kP1TgbY_17-8-rgb_front,"So, some of them have a little spot on top and they call it a power button and that's what they want you to do is push down and staple.",Neutral
-9D6kP1TgbY_18-8-rgb_front,And then you have got a good staple right there nice and secure.,Positive
-9D6kP1TgbY_19-8-rgb_front,We're going to staple all the way down the edge and put those staples fairly close.,Neutral
-9D6kP1TgbY_2-8-rgb_front,"Now, when you're going over the whole section, you're going to need something to rest the stapler on.",Neutral
-9D6kP1TgbY_20-8-rgb_front,"Here i have just put a roll of tape, something that I can lean on.",Neutral
-9D6kP1TgbY_21-8-rgb_front,"If you don't use that, your stapler is going to go into the hole and it will shoot in the wrong direction.",Negative
-9D6kP1TgbY_22-8-rgb_front,"So, you want to have something to prop up that stapler and we'll go about every half inch all the way down the side trying to keep those staples in a nice even row.",Positive
-9D6kP1TgbY_3-8-rgb_front,"As a finishing touch, you might want to take a permanent marker and color over the staples so they don't stand out as much or you can touch it up with a little paint also.",Neutral
-9D6kP1TgbY_4-8-rgb_front,"And most of those dealers are setup with secondary finance companies that deal strictly with people that have bad credit or non-existent credit as opposed to the bigger dealerships, the big chains, the big Ford dealerships or the big Chevrolet dealerships.",Neutral
-9D6kP1TgbY_5-8-rgb_front,"Go to a smaller, buy here, pay here and most of those will have secondary financing.",Neutral
-9D6kP1TgbY_6-8-rgb_front,That's exactly how you get a car loan with bad credit or non-existing credit.,Neutral
-9D6kP1TgbY_7-8-rgb_front,"Again, my name is Adriel Torres and I'm the owner of ultimatecredittoday.com.",Neutral
-9D6kP1TgbY_8-8-rgb_front,Thank you very much.,Positive
-9D6kP1TgbY_9-8-rgb_front,"Okay, the eyes are basically done.",Neutral
-9GV_-VRpt8_0-8-rgb_front,This is our perfect eye look for Goth.,Positive
-9GV_-VRpt8_1-8-rgb_front,"We don't want the eye brows to look too over done or too powdered, so I'm just going to fill in a little bit just to get a nice natural arch.",Positive
-9GV_-VRpt8_10-8-rgb_front,"The eyebrows really shape the face, especially when you have such a dramatic eye shadow look.",Neutral
-9GV_-VRpt8_11-8-rgb_front,You really want to make sure that you don't forget your eyebrows.,Positive
-9GV_-VRpt8_12-8-rgb_front,"Because her eyebrows are a little short, I'm going to draw just a tiny bit onto the ends just to extend them a little bit.",Neutral
-9GV_-VRpt8_13-8-rgb_front,Add a little more if you want to.,Neutral
-9GV_-VRpt8_14-8-rgb_front,It's all personal preference.,Neutral
-9GV_-VRpt8_2-8-rgb_front,"Again, how dark you want your brows to be.",Neutral
-9GV_-VRpt8_3-8-rgb_front,Try to use a color that most closely matches your natural hair color.,Positive
-9GV_-VRpt8_4-8-rgb_front,"Once you get your desired shape, take a little brow comb or brow brush and brush through the brows.",Neutral
-9GV_-VRpt8_5-8-rgb_front,Even everything out.,Neutral
-9GV_-VRpt8_6-8-rgb_front,We're going to do a little bit in the brows.,Neutral
-9GV_-VRpt8_7-8-rgb_front,Blend everything.,Neutral
-9GV_-VRpt8_8-8-rgb_front,"What this does is it takes away the excess powder, blends everything in, and also you shape your brow at that point to your desired shape.",Neutral
-9GV_-VRpt8_9-8-rgb_front,Look how perfect that brow looks.,Positive
-9Kic0QsCYs_0-8-rgb_front,Her brows are pretty light.,Positive
-9Kic0QsCYs_1-8-rgb_front,"They're nicely shaped, but they're pretty light.",Positive
-9Kic0QsCYs_10-8-rgb_front,We want them to match more of her dark chestnut hair color.,Neutral
-9Kic0QsCYs_11-8-rgb_front,I'm using a powder and a brush.,Neutral
-9Kic0QsCYs_12-8-rgb_front,You can use a pencil.,Neutral
-9Kic0QsCYs_13-8-rgb_front,It's all personal preference.,Neutral
-9Kic0QsCYs_14-8-rgb_front,I'm just going to fill in her natural brow line.,Positive
-9Kic0QsCYs_15-8-rgb_front,"Hi, this is Sean Hobson and what we're talking about right now is using the proper mechanics to become not only a good shooter, but a good shooter from the free throw line.",Positive
-9Kic0QsCYs_2-8-rgb_front,So the last step that we have is to finish out your free throw.,Positive
-9Kic0QsCYs_4-8-rgb_front,"What we see a lot of players do is they'll follow through, but then they'll pull their hand back and again, that's going to pull that basketball back a little bit and not let it go ahead and follow through the proper way.",Positive
-9Kic0QsCYs_5-8-rgb_front,The last thing is we don't want to fall take our shot and fall back off the free throw line.,Positive
-9Kic0QsCYs_6-8-rgb_front,"If you shoot and you take a step back, it?s called negative energy.",Negative
-9Kic0QsCYs_7-8-rgb_front,You're taking energy away from that basketball and not allowing it to go on down.,Neutral
-9Kic0QsCYs_8-8-rgb_front,"So, remember when making a good free throw shot, its not just the shot, its also how you finish after the free throw that's going to make you a good free throw shooter.",Positive
-9Kic0QsCYs_9-8-rgb_front,If Kyle steps up to the line right here and gets himself ready.,Positive
-9KqRMBAAsA_1_2-3-rgb_front,"What we're going to talk about is you have a good base, you have a good foundation.",Positive
-9KqRMBAAsA_3-3-rgb_front,You're going to make the shot,Neutral
-9KqRMBAAsA_4-3-rgb_front,That's the first thing in finishing.,Neutral
-9KqRMBAAsA_5-3-rgb_front,"But the most important thing is by using your legs, a lot of time you see players come up and shoot their free throw and they stay flat footed and then end up hitting the ball on the front of the rim.",Positive
-9KqRMBAAsA_6-3-rgb_front,"What we always want to do is you always want to finish your free throw up on your toes because what that does is when you get up on your toes, that's using the bottom of your leg muscles and its giving you just that extra edge to get that ball up and over the rim.",Positive
-9KqRMBAAsA_7-3-rgb_front,The other thing you want to make sure and do is always follow through and end up out in front of you.,Positive
-9KqRMBAAsA_8-3-rgb_front,You never want to end up with the ball up here.,Neutral
-9KqRMBAAsA_9-3-rgb_front,ALLEN DIWAN: Hi.,Neutral
-9TmNCFEtDo_1-8-rgb_front,My name is Allen Diwan.,Neutral
-9TmNCFEtDo_2-8-rgb_front,"And it's also, cooking the food is also about seeing the color of the food in the dish.",Neutral
-9TmNCFEtDo_3-8-rgb_front,You'll see the different flavors.,Neutral
-9TmNCFEtDo_4-8-rgb_front,"You'll see the different ingredients that we are going to put in this dish that you see the unique--the ingre--the colors of each and every ingredient, and this is part of the appeal.",Neutral
-9TmNCFEtDo_5-8-rgb_front,"I might add one more tomato of this dish, that you can see it's very rustic and you have to make it appetizing for--'cause you eat with your eyes as well, and you want to make this dish as appetizing as possible.",Positive
-9TmNCFEtDo_6-8-rgb_front,"So, this is quite a straight forward recipe, and the ginger, garlic, we're waiting for the ginger to cook properly.",Neutral
-9TmNCFEtDo_7-8-rgb_front,"And for 1 more 2--1 or 2 more minutes, we'll give it--we'll leave it for 1 or 2 more minutes, and then we'll add our tomatoes to this.",Neutral
-9TmNCFEtDo_8-8-rgb_front,I'm the owner and chef of Kashmir Indian Restaurant in Budapest.,Neutral
-9__F8XKDuE_0-8-rgb_front,The dish now we're going to be preparing is called paneer masala.,Neutral
-9__F8XKDuE_1-8-rgb_front,One ingredient that we'll be adding also is the tomatoes whilst the ginger and the garlic have been cooked slightly.,Neutral
-9__F8XKDuE_2-8-rgb_front,"So, just--we'll give it one more shake, stir it once more properly.",Neutral
-9__F8XKDuE_3-8-rgb_front,"The onions have been slightly browned now, and we added our green ginger, garlic, and the chilies.",Neutral
-9__F8XKDuE_4-8-rgb_front,"We'll wait for that to cook and in the meanwhile, we'll take our tomatoes, maybe about 3 of them, and we'll cut them into cubes.",Neutral
-9__F8XKDuE_5-8-rgb_front,"Again, we do not want tomatoes to be cut into very small cubes because we want to see, I mean, obviously, it will be cooked well with the masala, but you'll somehow see the redness of the tomato.",Neutral
-9__F8XKDuE_6-8-rgb_front,As I mentioned earlier most portable electric sanders run on 110 or house current. Pretty much any extension cord will work.,Positive
-9__F8XKDuE_7-8-rgb_front,These sanders don't require significant amounts of power.,Neutral
-9_jI7kWiQY_0-8-rgb_front,"You don't need a very heavy gauge extension cord, your standard, I think this is a fourteen gauge extension cord, will do.",Neutral
-9_jI7kWiQY_1-8-rgb_front,"But to power it up, first, make sure your sander is in the off position, make sure the power switch is off.",Positive
-9_jI7kWiQY_2-8-rgb_front,"And then a little helpful thing that I like to do is before I connect my extension cord, to help keep it from coming unplugged while you're using it, we're going to tie a knot in the cord.",Positive
-9_jI7kWiQY_3-8-rgb_front,"We'll just hold the two, come around, draw it into a knot and now you can plug it in.",Neutral
-9_jI7kWiQY_4-8-rgb_front,Notice that one pole on the extension cord is larger than the other so it will only go in one way.,Neutral
-9_jI7kWiQY_5-8-rgb_front,Plug it in and you're ready to go.,Positive
-9_jI7kWiQY_6-8-rgb_front,Lesson 12-The Mascara Brush: Every mascara bottle of course comes with a mascara brush.,Neutral
-9_jI7kWiQY_7-8-rgb_front,They all do come in different shapes and different sizes.,Neutral
-9_jI7kWiQY_8-8-rgb_front,I like this mascara and the best way to apply your mascara and use your mascara brush is to start from the inner most part of your eyelash and wiggle and work your way up to the tip of your eyelash.,Positive
-9byTo0hUbM_9-8-rgb_front,This adds fullness to the eyelash without actually not having to use a volumizer mascara.,Neutral
-9nBmSvp2Co_0-8-rgb_front,"Mascara brushes are sold at drug stores or your beauty supply store and they do come in different sizes, like I said, and it is best to change your mascara brush because it tends to build up bacteria and to clump.",Positive
-9nBmSvp2Co_1-8-rgb_front,"The best way to prevent clumping is to actually take your mascara brush, and if you do see any clumps on your brush, is to wipe it off on a napkin or a paper towel that won't leave any residue behind.",Positive
-9nBmSvp2Co_10-8-rgb_front,"It's best not to take your mascara brush and wipe the excess off on the lid of the bottle because that just rubs right back in and that's what causes the clumping, and then you'll have the clumps left over on your eyelashes.",Positive
-9nBmSvp2Co_11-8-rgb_front,That is the mascara brush and that's how you use it.,Neutral
-9nBmSvp2Co_12-8-rgb_front,I would like to talk with you now about international stoves.,Positive
-9nBmSvp2Co_13-8-rgb_front,When you see the word international you would think about going overseas and you may be going into a country where certain fuels are hard to find.,Neutral
-9nBmSvp2Co_14-8-rgb_front,This liquid fuel stove happens to be a white gas stove but they make a version of it that uses multiple fuels.,Neutral
-9nBmSvp2Co_15-8-rgb_front,"Kerosene, some of them will even burn diesel, naphta, different fuels that might be easier for you to find elsewhere.",Positive
-9nBmSvp2Co_16-8-rgb_front,"This stove right here has a special feature, if you don't find an MSR cartridge abroad you might find some other ones and they might not have a thread to screw on.",Neutral
-9nBmSvp2Co_17-8-rgb_front,So what this has it has a little catch that goes over top of here and then instead of screwing on it descends down on to the cartridge.,Neutral
-9nBmSvp2Co_18-8-rgb_front,These type of stoves give you a little more latitude of what kind of fuel you can get for them.,Neutral
-9nBmSvp2Co_2-8-rgb_front,If you have any questions on these types of stoves give your outfitter a holler.,Neutral
-9nBmSvp2Co_3-8-rgb_front,So the next step in making your clays is going to be to sieve the mixture.,Neutral
-9nBmSvp2Co_4-8-rgb_front,"Now I've got one of these large fancy sieves, it's got brushes on the bottom and it turns, and then it comes with screens at different meshes, this one is 80 mesh",Neutral
-9nBmSvp2Co_5-8-rgb_front,"Anywhere from about 80 to 100 is appropriate for most glazes, a 50 might not be fine enough, and you don't want to go too much thinner than a 100, because some of your materials might not be small enough to go through.",Neutral
-9nBmSvp2Co_6-8-rgb_front,"So you're going to mix, just stir up again, feel the bottom, you want to have a large spoon.",Neutral
-9nBmSvp2Co_7-8-rgb_front,Make sure that there's no big chunks kind of laying in weight down there.,Neutral
-9nBmSvp2Co_8-8-rgb_front,"And then you'll take a pitcher, and get a scoop, poor it right into your sieve.",Negative
-9nBmSvp2Co_9-8-rgb_front,"And then with this one you just turn the brushes, and that pushes the material through the screen.",Neutral
-9umTJVGSqk_4-8-rgb_front,"If you don't have a big fancy one like this with the brushes, a lot of times wear a rubber clove and just kind of use your hand to work the materials through the screen that works also.",Positive
-9umTJVGSqk_5-8-rgb_front,"So I'm going to go through this entire bucket, and just keep scooping and pushing it through the screen, until I've got the whole thing complete.",Neutral
-9umTJVGSqk_6-8-rgb_front,"That's how you do it, I'm Russ Handler, and I need to make a phone call.",Neutral
-9zB8cv_WJk_10-8-rgb_front,"Okay, it is efficiently chilled, just brought it out of the refrigerator.",Positive
-9zB8cv_WJk_11-8-rgb_front,It was in there about twenty five minutes or so.,Neutral
-9zB8cv_WJk_12-8-rgb_front,"Tastes dearly, ooh, okay.",Positive
-9zB8cv_WJk_13-8-rgb_front,"So that's what you look for, just nice solid fudge.",Positive
-9zB8cv_WJk_4-8-rgb_front,"Again, put it in the freezer if you need to.",Neutral
-9zB8cv_WJk_5-8-rgb_front,"I will say that if you want to take this with you somewhere, try to keep it in a frig.",Neutral
-9zB8cv_WJk_6-8-rgb_front,"You know if you take it to the office maybe as a little dessert after your lunch, that's a great idea.",Positive
-9zB8cv_WJk_7-8-rgb_front,Just pop it back in the frig when you get to work.,Neutral
-9zB8cv_WJk_8-8-rgb_front,Because again that coconut oil is very sensitive to temperature.,Neutral
-9zB8cv_WJk_9-8-rgb_front,"So, it's perfectly congealed for me and solidified but as soon as I'm done you know, cutting it and showing you what it looks like I'm going to put it back in the freezer.",Positive
-c5CKp2JWHE_0-5-rgb_front,So just keep that in mind.,Neutral
