video_name,true_label,roberta_prob_negative,roberta_prob_neutral,roberta_prob_positive
3378462.mp4,NEUTRAL,0.010518913,0.5466655,0.44281563
3378265.mp4,NEUTRAL,0.7603051,0.15239064,0.08730429
3378166.mp4,NEUTRAL,0.19906907,0.3334424,0.4674885
3378067.mp4,NEUTRAL,0.012922564,0.4506774,0.5364
3378068.mp4,NEUTRAL,0.58266306,0.24451521,0.17282176
3377969.mp4,NEUTRAL,0.4747647,0.38861042,0.13662486
3377870.mp4,NEUTRAL,0.4443409,0.4118653,0.14379384
3377871.mp4,POSITIVE,0.1936505,0.4829538,0.32339567
3377772.mp4,NEUTRAL,0.13988996,0.33347806,0.5266319
67276671.mp4,NEUTRAL,0.83626735,0.107668996,0.056063674
627.mp4,NEUTRAL,0.089978136,0.50594985,0.40407205
8740.mp4,NEUTRAL,0.085736185,0.44160986,0.47265393
638.mp4,NEUTRAL,0.034169815,0.45444012,0.5113901
649.mp4,NEUTRAL,0.014846576,0.43488503,0.55026835
6410.mp4,NEUTRAL,0.0247568,0.45727265,0.51797056
6511.mp4,POSITIVE,0.9292573,0.059869725,0.0108729955
6612.mp4,NEUTRAL,0.010055708,0.32584804,0.6640962
6713.mp4,POSITIVE,0.030208375,0.6024173,0.36737436
6815.mp4,NEUTRAL,0.01555551,0.24769515,0.7367493
6916.mp4,POSITIVE,0.025185633,0.4887917,0.48602268
7017.mp4,NEUTRAL,0.042058658,0.37949798,0.5784434
7118.mp4,NEUTRAL,0.012390134,0.38295534,0.60465455
7220.mp4,NEUTRAL,0.7680765,0.18185844,0.05006514
7523.mp4,POSITIVE,0.06999644,0.40610594,0.52389765
7624.mp4,NEUTRAL,0.013616803,0.41793087,0.56845236
7625.mp4,NEUTRAL,0.0054825777,0.18657058,0.8079468
7726.mp4,NEUTRAL,0.88771117,0.08619103,0.026097741
7827.mp4,NEUTRAL,0.019180601,0.37641296,0.6044065
7928.mp4,NEUTRAL,0.008129862,0.34240377,0.64946634
7929.mp4,NEUTRAL,0.38982666,0.3635211,0.24665223
8030.mp4,NEUTRAL,0.016667472,0.5734321,0.40990043
8131.mp4,NEUTRAL,0.015734233,0.31308004,0.67118573
8132.mp4,NEUTRAL,0.034452587,0.3718283,0.5937191
8233.mp4,NEUTRAL,0.007489614,0.1672507,0.8252598
8334.mp4,POSITIVE,0.010783056,0.31198397,0.67723304
8335.mp4,NEUTRAL,0.010238332,0.5678187,0.42194295
8537.mp4,NEUTRAL,0.9645482,0.030320032,0.0051317913
8639.mp4,NEUTRAL,0.8458788,0.11142416,0.042697087
33102.mp4,POSITIVE,0.016722396,0.33083215,0.6524454
8942.mp4,NEUTRAL,0.06141618,0.7175382,0.22104566
8943.mp4,POSITIVE,0.007951845,0.24500614,0.747042
9044.mp4,POSITIVE,0.006200449,0.3862195,0.60758007
9145.mp4,NEUTRAL,0.020247808,0.4088245,0.57092774
9246.mp4,NEUTRAL,0.011698114,0.39028108,0.59802085
9247.mp4,NEUTRAL,0.014148653,0.50515306,0.48069826
9348.mp4,POSITIVE,0.01838239,0.4131404,0.5684772
9449.mp4,NEUTRAL,0.28211036,0.60232925,0.11556041
9450.mp4,POSITIVE,0.0046778223,0.1832815,0.81204075
9551.mp4,NEUTRAL,0.5019427,0.3082905,0.18976681
9652.mp4,NEUTRAL,0.5474802,0.33891287,0.113606915
9753.mp4,NEUTRAL,0.014622205,0.58898276,0.39639503
9754.mp4,NEUTRAL,0.02063836,0.72347695,0.25588465
9855.mp4,POSITIVE,0.008720068,0.14573227,0.8455476
9957.mp4,NEUTRAL,0.029481651,0.7461982,0.22432019
58.mp4,NEUTRAL,0.051656548,0.64409465,0.30424884
159.mp4,NEUTRAL,0.008673823,0.41123053,0.58009565
260.mp4,NEUTRAL,0.835626,0.1448242,0.01954979
261.mp4,POSITIVE,0.0067438716,0.4442805,0.5489756
463.mp4,NEUTRAL,0.010455966,0.7295561,0.2599879
464.mp4,NEUTRAL,0.063181795,0.7294948,0.2073234
565.mp4,NEUTRAL,0.3127549,0.4890158,0.19822937
666.mp4,NEGATIVE,0.82362884,0.15652205,0.019849077
667.mp4,NEUTRAL,0.014266973,0.601167,0.38456595
1068.mp4,POSITIVE,0.7874076,0.1513028,0.061289582
1169.mp4,NEUTRAL,0.22660734,0.44025877,0.33313388
1170.mp4,NEUTRAL,0.37505168,0.39329147,0.2316568
1271.mp4,NEUTRAL,0.026562484,0.44862938,0.5248081
1473.mp4,NEUTRAL,0.0469787,0.54638237,0.40663892
1474.mp4,POSITIVE,0.005314343,0.078718156,0.91596746
1676.mp4,POSITIVE,0.17589445,0.53616947,0.28793612
1778.mp4,NEUTRAL,0.20216827,0.4730504,0.32478133
1879.mp4,POSITIVE,0.1253097,0.42907754,0.44561282
1880.mp4,NEUTRAL,0.7764981,0.17035832,0.053143565
1981.mp4,NEUTRAL,0.37847823,0.4484208,0.17310095
2082.mp4,NEUTRAL,0.49213573,0.3258903,0.18197404
2083.mp4,NEUTRAL,0.45467114,0.36731672,0.17801216
2184.mp4,NEUTRAL,0.09885014,0.7153698,0.18578011
2285.mp4,NEUTRAL,0.038412843,0.34319532,0.6183919
2286.mp4,NEUTRAL,0.7134346,0.23398905,0.05257634
2387.mp4,NEUTRAL,0.85576344,0.115311846,0.028924713
2488.mp4,NEUTRAL,0.33293253,0.40492725,0.2621402
2489.mp4,NEUTRAL,0.14996251,0.38680375,0.4632338
2691.mp4,NEUTRAL,0.024222761,0.7196257,0.2561515
2692.mp4,NEUTRAL,0.018451987,0.2602138,0.72133416
2793.mp4,NEUTRAL,0.84756786,0.11925335,0.03317873
2894.mp4,NEUTRAL,0.12082762,0.43741906,0.44175336
2895.mp4,NEUTRAL,0.0141973,0.59682786,0.38897488
2996.mp4,NEUTRAL,0.035033643,0.50847054,0.45649582
3097.mp4,NEUTRAL,0.8728135,0.09148001,0.035706505
3199.mp4,NEUTRAL,0.009851858,0.6883287,0.30181947
32101.mp4,POSITIVE,0.025212327,0.35362712,0.62116057
24340345.mp4,NEUTRAL,0.026509402,0.5798776,0.39361295
24428547.mp4,NEUTRAL,0.06084171,0.6153262,0.32383206
29096274.mp4,NEUTRAL,0.014547182,0.2859058,0.699547
29112665.mp4,NEUTRAL,0.14576441,0.53939915,0.3148364
29131229.mp4,NEUTRAL,0.03014576,0.39403707,0.57581717
29154656.mp4,NEUTRAL,0.015365203,0.42610693,0.5585278
29238789.mp4,POSITIVE,0.03498066,0.35664698,0.6083724
29294470.mp4,NEUTRAL,0.080800585,0.54841435,0.3707851
29310279.mp4,NEUTRAL,0.015239919,0.26971683,0.71504325
10168352.mp4,NEUTRAL,0.027289603,0.53798974,0.43472064
10201202.mp4,POSITIVE,0.13592687,0.38570502,0.47836807
10216984.mp4,NEUTRAL,0.24340683,0.5004203,0.25617284
10505807.mp4,NEUTRAL,0.057886664,0.4536795,0.4884339
10519239.mp4,POSITIVE,0.70408934,0.21686855,0.07904204
10531750.mp4,NEUTRAL,0.041237485,0.48698258,0.4717799
10554515.mp4,NEUTRAL,0.96675384,0.027320927,0.0059252367
10596830.mp4,NEGATIVE,0.9686919,0.027067913,0.0042402307
10615937.mp4,NEGATIVE,0.93068826,0.062469844,0.0068418705
10687420.mp4,NEUTRAL,0.9608431,0.03346518,0.005691688
10705400.mp4,NEUTRAL,0.6500034,0.28246078,0.067535885
11087530.mp4,NEUTRAL,0.93005234,0.061664324,0.00828338
89817651.mp4,POSITIVE,0.062258124,0.63473606,0.30300587
89828188.mp4,NEUTRAL,0.036758207,0.532875,0.4303668
89944569.mp4,NEUTRAL,0.09069092,0.61065584,0.29865324
89978744.mp4,NEUTRAL,0.48819286,0.2604847,0.25132248
90083199.mp4,POSITIVE,0.065281086,0.3905808,0.54413813
90172571.mp4,NEGATIVE,0.9349327,0.05497887,0.010088457
90200300.mp4,NEUTRAL,0.5958216,0.29693654,0.107241854
90267005.mp4,NEGATIVE,0.92650604,0.057577576,0.015916307
90320862.mp4,NEUTRAL,0.95990336,0.029377999,0.010718549
90355380.mp4,NEGATIVE,0.928022,0.05508208,0.016895896
90479985.mp4,NEUTRAL,0.61377484,0.23268782,0.15353735
90610287.mp4,NEUTRAL,0.04384143,0.6557981,0.30036056
90625023.mp4,NEUTRAL,0.68370616,0.22202118,0.09427262
90633569.mp4,NEUTRAL,0.087903194,0.7081594,0.20393744
90642487.mp4,NEUTRAL,0.633257,0.31119248,0.055550635
90653137.mp4,NEUTRAL,0.9022795,0.0791897,0.018530754
90787995.mp4,NEUTRAL,0.6329131,0.22194402,0.14514288
90794733.mp4,NEUTRAL,0.7234607,0.20603345,0.07050591
90865964.mp4,NEUTRAL,0.052308105,0.68572015,0.2619718
90889301.mp4,NEUTRAL,0.026869832,0.37563416,0.597496
90893690.mp4,NEGATIVE,0.95651895,0.03506006,0.00842104
90926892.mp4,NEUTRAL,0.18602122,0.6072129,0.20676588
90990793.mp4,NEUTRAL,0.5000646,0.39331964,0.10661575
91005359.mp4,POSITIVE,0.7024652,0.23141792,0.06611689
91010270.mp4,NEGATIVE,0.9688344,0.026735568,0.004430024
91055614.mp4,NEGATIVE,0.9662752,0.028954927,0.004769895
91062286.mp4,NEUTRAL,0.16440047,0.54133743,0.29426208
91099884.mp4,POSITIVE,0.011821471,0.36935645,0.6188221
91152074.mp4,NEGATIVE,0.93037635,0.05642755,0.013196084
91156702.mp4,NEUTRAL,0.25922772,0.41521093,0.3255613
91189263.mp4,POSITIVE,0.33323476,0.31829202,0.3484732
91212444.mp4,NEUTRAL,0.9554011,0.03503987,0.009559005
92256000.mp4,NEUTRAL,0.83282447,0.14043398,0.026741602
92259670.mp4,POSITIVE,0.3735468,0.2818603,0.34459284
92262440.mp4,NEUTRAL,0.82973903,0.13477258,0.035488363
35217421.mp4,NEUTRAL,0.08093148,0.7095865,0.20948201
35967768.mp4,NEUTRAL,0.07015696,0.6136854,0.31615758
36283454.mp4,NEUTRAL,0.13865472,0.63144386,0.22990145
36697393.mp4,NEUTRAL,0.34799328,0.40109763,0.25090912
36725012.mp4,NEGATIVE,0.8607596,0.11164344,0.0275969
36860638.mp4,NEUTRAL,0.057745736,0.4847766,0.45747766
37017223.mp4,NEUTRAL,0.9096699,0.06802643,0.022303704
37381512.mp4,POSITIVE,0.011488225,0.16897522,0.8195366
37411375.mp4,POSITIVE,0.0830578,0.41073483,0.5062074
37956612.mp4,NEGATIVE,0.9283151,0.06143218,0.0102526685
38032430.mp4,NEUTRAL,0.25340647,0.40278438,0.34380913
38116452.mp4,NEUTRAL,0.7344161,0.17831627,0.08726769
38275141.mp4,NEUTRAL,0.028519904,0.45129147,0.52018857
38389260.mp4,NEUTRAL,0.33435574,0.4960688,0.16957544
38425538.mp4,NEGATIVE,0.955255,0.034464445,0.010280492
38448512.mp4,NEGATIVE,0.95869553,0.033859048,0.0074454797
38467574.mp4,NEUTRAL,0.14331637,0.5126815,0.3440022
63794164.mp4,POSITIVE,0.010822123,0.13773234,0.8514455
63799398.mp4,NEUTRAL,0.04482941,0.52268785,0.4324827
63826223.mp4,NEUTRAL,0.06267343,0.58073306,0.35659346
64091671.mp4,POSITIVE,0.058611833,0.3320982,0.60928994
64119013.mp4,NEUTRAL,0.029590374,0.43487936,0.53553027
64244796.mp4,NEUTRAL,0.019148774,0.38229483,0.59855634
64263610.mp4,POSITIVE,0.023229694,0.3671267,0.60964364
64309594.mp4,NEUTRAL,0.018038768,0.41718796,0.56477326
64346425.mp4,NEUTRAL,0.11331251,0.66917837,0.21750909
64369711.mp4,POSITIVE,0.015984777,0.16091794,0.8230972
64388943.mp4,NEUTRAL,0.9459132,0.045683544,0.008403215
64464227.mp4,NEUTRAL,0.03235118,0.6742633,0.2933855
64702525.mp4,POSITIVE,0.027965574,0.6329042,0.33913028
64740735.mp4,POSITIVE,0.021323465,0.36971623,0.6089603
64787678.mp4,NEUTRAL,0.03963768,0.53467077,0.42569157
64807675.mp4,NEUTRAL,0.028900156,0.25117245,0.71992743
64911193.mp4,NEUTRAL,0.042777404,0.17519507,0.78202754
64992976.mp4,NEUTRAL,0.32855508,0.56769395,0.10375099
65003644.mp4,NEUTRAL,0.1114617,0.49383947,0.3946989
65034352.mp4,NEUTRAL,0.94795036,0.04225914,0.009790531
65222243.mp4,NEUTRAL,0.06290766,0.44708726,0.49000505
65254975.mp4,NEUTRAL,0.02120176,0.39623362,0.5825646
65308759.mp4,NEUTRAL,0.95511055,0.036647797,0.008241596
65395294.mp4,NEUTRAL,0.035617635,0.28619987,0.67818254
65416379.mp4,NEUTRAL,0.9139543,0.070363745,0.01568193
65791368.mp4,NEUTRAL,0.9286117,0.06027532,0.011112967
65827375.mp4,NEUTRAL,0.062273707,0.6608728,0.2768535
65838595.mp4,NEUTRAL,0.038386624,0.59455633,0.36705709
65875468.mp4,POSITIVE,0.47068667,0.34942123,0.17989208
65914858.mp4,NEUTRAL,0.20837703,0.6075382,0.18408479
65968779.mp4,NEUTRAL,0.11606322,0.65781355,0.22612318
66023978.mp4,NEUTRAL,0.055217516,0.5591241,0.3856584
66064734.mp4,NEUTRAL,0.049846243,0.5833361,0.3668176
66097229.mp4,NEUTRAL,0.08384242,0.64136785,0.2747897
66464326.mp4,NEUTRAL,0.63536215,0.24561913,0.119018786
66477041.mp4,NEUTRAL,0.4698101,0.3662639,0.16392604
66517466.mp4,NEUTRAL,0.2463474,0.47046885,0.28318372
66526661.mp4,NEUTRAL,0.7231623,0.21273927,0.06409842
66557963.mp4,POSITIVE,0.0752108,0.5076227,0.4171665
66579489.mp4,NEUTRAL,0.30347666,0.47059166,0.22593166
66649316.mp4,NEUTRAL,0.086667724,0.58159703,0.3317352
66761702.mp4,NEUTRAL,0.6338431,0.3049185,0.061238393
66796156.mp4,NEUTRAL,0.38246965,0.48322102,0.13430935
66814215.mp4,NEUTRAL,0.016509099,0.2783156,0.7051753
66876808.mp4,NEUTRAL,0.80186045,0.16007097,0.038068578
66882515.mp4,NEUTRAL,0.037683878,0.62019175,0.34212437
66919772.mp4,POSITIVE,0.4124007,0.38353905,0.20406027
66940656.mp4,NEUTRAL,0.2828318,0.4362311,0.28093708
66989916.mp4,NEUTRAL,0.91359705,0.069889806,0.016513139
67010035.mp4,NEUTRAL,0.4116969,0.41130963,0.17699343
67058780.mp4,POSITIVE,0.017368997,0.11003096,0.8726001
9188477.mp4,NEUTRAL,0.08535337,0.53181154,0.3828351
9273339.mp4,NEUTRAL,0.955992,0.03843939,0.005568623
9372812.mp4,POSITIVE,0.4072919,0.4556021,0.13710608
9410009.mp4,NEUTRAL,0.03732905,0.5293115,0.43335947
9448509.mp4,POSITIVE,0.019722113,0.3101543,0.67012364
9492780.mp4,NEUTRAL,0.09139035,0.61169314,0.2969165
9500849.mp4,NEGATIVE,0.8893033,0.08834653,0.022350175
9717076.mp4,NEUTRAL,0.8162448,0.15001018,0.03374503
9742459.mp4,POSITIVE,0.687816,0.23483093,0.07735302
9772184.mp4,NEUTRAL,0.961358,0.032168493,0.0064736083
9858780.mp4,NEUTRAL,0.030926125,0.39530024,0.5737736
10006709.mp4,NEUTRAL,0.83044,0.14124243,0.02831752
10036884.mp4,NEGATIVE,0.94792134,0.044042986,0.008035687
10075867.mp4,NEUTRAL,0.9567414,0.03450926,0.008749289
10117923.mp4,NEGATIVE,0.9546877,0.036436107,0.008876224
10156467.mp4,NEUTRAL,0.9501714,0.039140753,0.0106878895
10579411.mp4,NEUTRAL,0.57622695,0.30612046,0.11765263
10596367.mp4,NEUTRAL,0.034584325,0.64523494,0.3201807
10611231.mp4,NEUTRAL,0.95110995,0.04232597,0.006564138
10671297.mp4,NEUTRAL,0.04228947,0.63859373,0.31911677
10697298.mp4,POSITIVE,0.01029179,0.07853722,0.9111711
10732581.mp4,POSITIVE,0.6116827,0.21132547,0.17699179
10830553.mp4,NEUTRAL,0.95583206,0.037546113,0.006621758
10876048.mp4,NEUTRAL,0.96939576,0.02602079,0.0045834654
10890596.mp4,NEUTRAL,0.8719015,0.0962176,0.03188093
10934026.mp4,NEUTRAL,0.14778444,0.61613953,0.23607603
21374116.mp4,NEUTRAL,0.8015069,0.15624194,0.04225116
21389059.mp4,NEUTRAL,0.74838835,0.20996232,0.041649327
21466585.mp4,POSITIVE,0.013441313,0.28299513,0.7035636
21575343.mp4,NEUTRAL,0.023805654,0.4910202,0.48517412
21637055.mp4,POSITIVE,0.015322993,0.15273546,0.83194155
21673616.mp4,POSITIVE,0.013219344,0.07384488,0.91293585
22002534.mp4,POSITIVE,0.0070400382,0.057254184,0.9357058
22161491.mp4,NEUTRAL,0.029398723,0.31955776,0.6510435
22192509.mp4,POSITIVE,0.013599253,0.13405159,0.8523492
22215049.mp4,NEUTRAL,0.9222527,0.06521491,0.012532449
22282583.mp4,NEUTRAL,0.014073953,0.4079463,0.57797974
22319170.mp4,POSITIVE,0.45193872,0.29374462,0.25431663
22412260.mp4,NEUTRAL,0.10818775,0.64980257,0.24200968
22744363.mp4,NEUTRAL,0.03536203,0.7102136,0.25442433
22808819.mp4,NEUTRAL,0.20012607,0.5842803,0.2155936
22825239.mp4,NEGATIVE,0.91216296,0.07027859,0.017558401
22838771.mp4,NEUTRAL,0.15356828,0.35892892,0.48750275
22847424.mp4,NEGATIVE,0.93906623,0.049821265,0.011112491
22875480.mp4,NEGATIVE,0.96847993,0.025213491,0.0063065155
23086521.mp4,NEGATIVE,0.9691041,0.024523841,0.00637205
23109871.mp4,NEUTRAL,0.066094115,0.4998875,0.43401837
23322463.mp4,NEUTRAL,0.16565177,0.6302028,0.2041454
23353870.mp4,NEUTRAL,0.020125985,0.5192597,0.46061435
23382460.mp4,NEUTRAL,0.1151065,0.7268494,0.15804413
23406823.mp4,POSITIVE,0.015053239,0.082842186,0.90210456
23422537.mp4,POSITIVE,0.013302869,0.045138225,0.9415589
23445390.mp4,POSITIVE,0.037028965,0.23350485,0.72946626
24064806.mp4,POSITIVE,0.3269737,0.2363891,0.43663722
24090346.mp4,POSITIVE,0.013748567,0.073617645,0.91263384
24203308.mp4,NEUTRAL,0.54094964,0.28874642,0.17030391
24319030.mp4,POSITIVE,0.037820473,0.20994495,0.7522346
24432441.mp4,NEUTRAL,0.9038116,0.08155481,0.0146336015
24512339.mp4,POSITIVE,0.06185548,0.21043193,0.7277126
24580756.mp4,NEUTRAL,0.028430397,0.45490173,0.5166679
24696263.mp4,NEUTRAL,0.070041046,0.55298024,0.37697873
24755575.mp4,NEUTRAL,0.1658824,0.3738849,0.4602327
24822221.mp4,NEUTRAL,0.08018099,0.6056966,0.31412238
24918677.mp4,NEGATIVE,0.9284131,0.060761753,0.010825112
24959198.mp4,NEUTRAL,0.03799179,0.67325616,0.28875205
24988342.mp4,NEUTRAL,0.1886996,0.49569365,0.31560677
25067097.mp4,NEUTRAL,0.08200509,0.5245308,0.39346406
25132012.mp4,NEUTRAL,0.61536103,0.2616889,0.12295011
25206232.mp4,NEGATIVE,0.96660566,0.027883092,0.005511246
25208639.mp4,NEUTRAL,0.054405376,0.6598138,0.28578082
50106572.mp4,NEGATIVE,0.96218413,0.03082183,0.006994032
50124610.mp4,NEGATIVE,0.94008595,0.053732105,0.0061819134
50165128.mp4,NEUTRAL,0.036483288,0.44661734,0.5168993
50185237.mp4,NEUTRAL,0.028840125,0.61108136,0.3600785
50256959.mp4,NEGATIVE,0.91605973,0.06346903,0.020471267
50277781.mp4,NEUTRAL,0.77552444,0.16156931,0.062906325
50309363.mp4,NEUTRAL,0.77987754,0.1513541,0.068768315
50339219.mp4,NEUTRAL,0.8067222,0.1311488,0.06212894
50378114.mp4,NEUTRAL,0.63987017,0.23843047,0.12169943
50421829.mp4,NEGATIVE,0.9261602,0.06020177,0.013638037
50449465.mp4,NEUTRAL,0.75620896,0.16638319,0.07740781
50567374.mp4,NEUTRAL,0.083607994,0.5571937,0.35919833
50584116.mp4,NEUTRAL,0.92234135,0.05816653,0.019492146
50605686.mp4,NEUTRAL,0.9535152,0.039462015,0.007022822
50642891.mp4,NEUTRAL,0.8368294,0.12032152,0.0428491
50648997.mp4,NEUTRAL,0.9465351,0.041334696,0.012130176
50743523.mp4,POSITIVE,0.14666905,0.3007868,0.5525441
50765598.mp4,NEUTRAL,0.8885826,0.097300686,0.014116726
60141054.mp4,NEUTRAL,0.40702114,0.3797587,0.21322016
60172913.mp4,NEUTRAL,0.83024913,0.11555139,0.054199558
60265153.mp4,NEUTRAL,0.6452814,0.21225293,0.1424657
60484391.mp4,NEUTRAL,0.9323401,0.05656395,0.01109587
60523983.mp4,POSITIVE,0.069911785,0.33367547,0.5964127
60611414.mp4,NEUTRAL,0.8462881,0.12836856,0.025343321
60616430.mp4,NEUTRAL,0.41091397,0.36198202,0.22710401
63826969.mp4,POSITIVE,0.018364435,0.6226921,0.35894343
63931706.mp4,NEUTRAL,0.2653591,0.44421822,0.29042265
64008821.mp4,NEGATIVE,0.9157081,0.06551289,0.01877891
64570450.mp4,NEUTRAL,0.22026548,0.37197134,0.40776324
64607883.mp4,NEGATIVE,0.96996784,0.023991724,0.0060404814
64659589.mp4,NEGATIVE,0.95794475,0.03330282,0.008752378
65404696.mp4,NEUTRAL,0.29122207,0.37050322,0.33827472
65543173.mp4,POSITIVE,0.033227645,0.48554918,0.48122317
52731827.mp4,NEUTRAL,0.8415678,0.10766315,0.050769143
52912918.mp4,NEUTRAL,0.6277672,0.2878129,0.084419854
53100969.mp4,NEUTRAL,0.7762561,0.17813087,0.045612983
53134152.mp4,POSITIVE,0.10641161,0.24393417,0.64965427
53472846.mp4,NEUTRAL,0.9663932,0.02879204,0.0048148404
53525420.mp4,POSITIVE,0.21243711,0.3121743,0.47538865
53613120.mp4,NEGATIVE,0.916908,0.059219632,0.02387227
53649420.mp4,NEUTRAL,0.015780661,0.7299859,0.2542334
53748459.mp4,POSITIVE,0.08043896,0.2966301,0.6229309
53784331.mp4,NEGATIVE,0.9368365,0.047456667,0.015706887
53819100.mp4,NEGATIVE,0.97223747,0.022206955,0.00555559
53869368.mp4,NEUTRAL,0.9517202,0.036918167,0.011361761
53900308.mp4,NEUTRAL,0.26160207,0.4527782,0.28561974
53931043.mp4,NEGATIVE,0.96998996,0.025525765,0.0044843364
54119951.mp4,POSITIVE,0.08416985,0.2757149,0.6401153
54279358.mp4,POSITIVE,0.03880512,0.19407123,0.76712364
54316179.mp4,POSITIVE,0.05628724,0.24226637,0.70144635
54349951.mp4,POSITIVE,0.027952954,0.23475984,0.7372872
54421339.mp4,NEUTRAL,0.020438876,0.64861363,0.3309475
54486267.mp4,POSITIVE,0.010651828,0.1510994,0.8382488
44113112.mp4,NEUTRAL,0.32205853,0.40266153,0.2752799
44228720.mp4,POSITIVE,0.018740043,0.32970005,0.6515599
44284092.mp4,NEUTRAL,0.29671443,0.3948325,0.30845308
44330197.mp4,POSITIVE,0.31663373,0.33842123,0.34494498
44569817.mp4,NEUTRAL,0.7894766,0.14986464,0.060658775
44644002.mp4,POSITIVE,0.021402594,0.24635568,0.73224163
44690388.mp4,NEUTRAL,0.09511481,0.43734407,0.46754107
44880490.mp4,POSITIVE,0.10240517,0.46401286,0.433582
45403603.mp4,POSITIVE,0.017346323,0.14395937,0.8386942
45678110.mp4,NEUTRAL,0.7449353,0.20970319,0.045361605
45728511.mp4,NEGATIVE,0.9257557,0.06235932,0.011885124
45846594.mp4,NEGATIVE,0.9566815,0.034146287,0.009172184
45881614.mp4,NEUTRAL,0.9450796,0.044383842,0.010536525
45934001.mp4,NEUTRAL,0.024124924,0.21501908,0.76085603
46070993.mp4,NEUTRAL,0.69075006,0.20364083,0.10560906
46272693.mp4,POSITIVE,0.016944453,0.13114683,0.85190874
46361389.mp4,NEUTRAL,0.1707722,0.5730619,0.25616592
46495880.mp4,NEUTRAL,0.764148,0.17082316,0.06502888
46516761.mp4,NEUTRAL,0.95961016,0.034651272,0.0057386467
46532281.mp4,NEUTRAL,0.95567954,0.03784898,0.006471411
46604164.mp4,NEUTRAL,0.10924885,0.61520994,0.27554122
46883941.mp4,POSITIVE,0.25680637,0.3767333,0.36646032
47065092.mp4,POSITIVE,0.06536686,0.37573266,0.5589005
47133137.mp4,POSITIVE,0.024391722,0.26271915,0.71288913
47292363.mp4,NEGATIVE,0.9337696,0.05768226,0.00854815
47427088.mp4,NEGATIVE,0.8823138,0.09824561,0.019440657
47609690.mp4,NEGATIVE,0.9719753,0.023277052,0.0047476506
47665653.mp4,NEUTRAL,0.68878806,0.20741796,0.10379393
47845629.mp4,NEUTRAL,0.08754198,0.5662724,0.34618568
47877712.mp4,NEGATIVE,0.8175601,0.113066904,0.06937308
47904512.mp4,NEUTRAL,0.93283147,0.05841127,0.008757292
47978474.mp4,NEUTRAL,0.1767751,0.5926101,0.23061486
48119512.mp4,POSITIVE,0.006897906,0.10055001,0.892552
48539771.mp4,NEUTRAL,0.18963297,0.46824926,0.34211776
48585083.mp4,POSITIVE,0.105669335,0.39057067,0.50376
48629582.mp4,POSITIVE,0.025203705,0.28622282,0.6885735
48853866.mp4,NEGATIVE,0.9699569,0.02331071,0.0067324718
49253789.mp4,NEGATIVE,0.9645483,0.027190005,0.00826169
49666377.mp4,NEUTRAL,0.42373538,0.22893001,0.34733462
49985301.mp4,NEGATIVE,0.9566447,0.034850664,0.008504607
50527920.mp4,NEGATIVE,0.93154764,0.05216888,0.016283473
50685256.mp4,POSITIVE,0.013015624,0.0700367,0.9169477
50748137.mp4,NEUTRAL,0.90255415,0.071942225,0.025503585
50787137.mp4,NEUTRAL,0.041808728,0.1994818,0.75870943
51252152.mp4,POSITIVE,0.006907053,0.19295104,0.8001419
51694177.mp4,NEUTRAL,0.7530713,0.16522616,0.08170256
51764495.mp4,NEUTRAL,0.807582,0.1452759,0.04714203
51779354.mp4,NEUTRAL,0.8081229,0.08962667,0.102250494
51835847.mp4,NEGATIVE,0.961182,0.030231554,0.008586363
52287944.mp4,NEGATIVE,0.97112817,0.02414681,0.0047250213
52344305.mp4,POSITIVE,0.015261713,0.13921745,0.8455208
53259686.mp4,POSITIVE,0.18095212,0.4349651,0.38408285
39918381.mp4,NEGATIVE,0.9723016,0.02244077,0.005257518
40013479.mp4,NEUTRAL,0.7341382,0.22371638,0.042145465
40214885.mp4,NEGATIVE,0.9125478,0.066190846,0.021261316
40670695.mp4,NEGATIVE,0.93767357,0.04690053,0.0154258525
40782206.mp4,NEGATIVE,0.9520203,0.039184354,0.008795294
41237458.mp4,NEGATIVE,0.9664099,0.028395062,0.0051950365
41262439.mp4,NEUTRAL,0.6762051,0.2086539,0.11514101
8394397.mp4,NEUTRAL,0.0168865,0.5705802,0.4125333
8394388.mp4,POSITIVE,0.008867936,0.22501494,0.76611704
8394379.mp4,NEUTRAL,0.016034087,0.65100235,0.33296353
83943710.mp4,NEUTRAL,0.00731064,0.3103334,0.68235594
83943611.mp4,NEUTRAL,0.00848163,0.25957346,0.731945
83943512.mp4,POSITIVE,0.008118696,0.2565026,0.7353787
83943413.mp4,NEUTRAL,0.031038826,0.48489916,0.48406208
83943314.mp4,POSITIVE,0.010752539,0.26741356,0.7218339
83943215.mp4,NEGATIVE,0.9579979,0.035560265,0.006441807
83943116.mp4,NEUTRAL,0.0097650075,0.49345762,0.49677733
83943017.mp4,NEUTRAL,0.018165238,0.62398934,0.35784546
83942918.mp4,POSITIVE,0.0065534194,0.26067966,0.73276687
83942919.mp4,NEUTRAL,0.019709146,0.59854054,0.38175032
83942820.mp4,NEUTRAL,0.009910863,0.41790634,0.57218283
83942721.mp4,NEUTRAL,0.037876774,0.56064445,0.40147877
83942622.mp4,POSITIVE,0.021500433,0.36564925,0.6128503
83942623.mp4,POSITIVE,0.02202519,0.4554441,0.52253073
83942524.mp4,POSITIVE,0.008897603,0.2554593,0.73564315
